customer_id,service_date,vehicle_type,service_type,service_cost,service_duration,customer_rating,payment_method,location,record_source
C0760,11/17/2021,Luxury,full service,114.09,113.0,1.0,mobile pay,Suburban,WEB
C0068,2024-11-27,truck,PREMIUM WASH,38.39,38.0,3.0,debit card,MALL,In-Person
C0969,2023-09-30,truck,PREMIUM WASH,43.35,40.0,99.0,Membership,mall,Web
C0002,2024-07-16,Hatchback,PREMIUM WASH,40.09,43.0,3.0,Cash,AIRPORT,In-Person
C0885,2023-04-19,luxury,Interior Detailing,101.88,77.0,3.0,Debit Card,AIRPORT,Web
C0943,2022-12-17,,PREMIUM WASH,36.71,45.0,,Debit Card,highway,MOBILE
C0574,2025-01-26,SUV,Interior Detailing,104.64,61.0,,membership,highway,In-Person
C0708,02/03/2022,suv,PREMIUM WASH,35.37,30.0,2.0,mobile pay,highway,In-Person
C0864,2024-08-08,TRUCK,PREMIUM WASH,49.56,45.0,5.0,Cash,AIRPORT,In-Person
C0578,2025-01-30,Hatchback,Premium Wash,48.92,33.0,3.0,Mobile Pay,Suburban,MOBILE
C0188,2024-08-06,HATCHBACK,PREMIUM WASH,43.27,45.0,5.0,Credit Card,Downtown,WEB
C0877,2022-03-26,  TRUCK  ,  FULL SERVICE  ,136.87,103.0,3.0,credit card,mall,Web
C0968,09/01/2021,truck,FULL SERVICE,134.69,103.0,4.0,Membership,highway,WEB
C0596,07/02/2022,SUV,basic wash,20.41,24.0,4.0,Cash,mall,In-Person
C0643,2022-07-09,Truck,PREMIUM WASH,45.01,43.0,2.0,credit card,Airport,Web
C0607,2025-03-12,Hatchback,FULL SERVICE,103.77,110.0,4.0,debit card,Downtown,Web
C0542,2021-07-09,HATCHBACK,Basic Wash,16.65,18.0,5.0,Mobile Pay,Downtown,MOBILE
C0151,2022-07-09,Van,FULL SERVICE,149.99,95.0,5.0,credit card,Downtown,In-Person
C0159,2023-02-15,,Basic Wash,24.0,25.0,,Membership,Airport,In-Person
C0250,2023-03-21,truck,deluxe wash,69.82,55.0,4.0,membership,Airport,In-Person
C0160,26-09-2022,Truck,Basic Wash,23.48,15.0,1.0,Debit Card,AIRPORT,MOBILE
C0668,06/05/2025,SUV,basic wash,21.33,24.0,3.0,CASH,MALL,Web
C0740,13-06-2022,truck,Basic Wash,19.16,15.0,4.0,credit card,AIRPORT,In-Person
C0242,2024-12-17,truck,Interior Detailing,86.61,82.0,,Debit Card,AIRPORT,in-person
C0058,,,,,,,,,
C0380,2024-11-29,truck,Interior Detailing,119.89,60.0,4.0,debit card,highway,WEB
C0928,28-07-2022,Luxury,full service,121.42,97.0,3.0,CASH,Suburban,In-Person
C0092,2021-12-11,,Interior Detailing,103.74,63.0,,Credit Card,MALL,MOBILE
C0308,2022-07-07,  nan  ,  basic wash  ,20.18,16.0,,membership,Suburban,WEB
C0296,2022-11-23,luxury,PREMIUM WASH,45.54,36.0,4.0,MOBILE PAY,AIRPORT,in-person
C0867,2022-03-30,suv,Interior Detailing,92.75,80.0,4.0,CASH,Suburban,In-Person
C0952,2022-02-19,suv,FULL SERVICE,111.76,107.0,5.0,Mobile Pay,highway,In-Person
C0158,2023-06-01,Van,basic wash,18.82,20.0,4.0,Cash,MALL,In-Person
C0542,2021-10-21,Van,deluxe wash,-60.77,55.0,5.0,Credit Card,Airport,in-person
C0888,,,,,,,,,
C0844,05-07-2022,Sedan,FULL SERVICE,118.12,91.0,2.0,Membership,Suburban,in-person
C0390,2022-06-09,suv,PREMIUM WASH,39.47,39.0,4.0,credit card,highway,MOBILE
C0434,2024-03-03,,Premium Wash,39.65,31.0,,debit card,Suburban,MOBILE
C0589,2022-11-16,truck,FULL SERVICE,149.98,109.0,5.0,credit card,MALL,Web
C0569,2023-09-02,Truck,basic wash,19.71,23.0,1.0,MOBILE PAY,AIRPORT,WEB
C0842,2023-12-06,HATCHBACK,PREMIUM WASH,48.86,43.0,5.0,mobile pay,highway,MOBILE
C0444,2021-11-10,Truck,Interior Detailing,82.64,69.0,4.0,Debit Card,Downtown,MOBILE
C0236,,,,,,,,,
C0936,09/08/2025,luxury,Interior Detailing,96.53,65.0,,credit card,Downtown,WEB
C0673,2022-04-24,SUV,basic wash,20.07,20.0,1.0,mobile pay,MALL,in-person
C0948,24-05-2023,suv,full service,120.97,105.0,4.0,Debit Card,MALL,Web
C0183,2024-07-10,  Truck  ,  Basic Wash  ,21.56,23.0,4.0,Debit Card,mall,in-person
C0220,2021-11-13,Sedan,Basic Wash,17.31,20.0,4.0,MOBILE PAY,Highway,MOBILE
C0560,2021-11-19,Sedan,basic wash,16.68,16.0,5.0,Mobile Pay,Downtown,in-person
C0137,2024-08-24,Luxury,PREMIUM WASH,39.44,39.0,4.0,MOBILE PAY,mall,in-person
C0922,2022-11-01,Van,full service,132.97,105.0,4.0,membership,MALL,in-person
C0072,2022-12-06,suv,Basic Wash,17.36,22.0,5.0,Debit Card,Suburban,In-Person
C0477,2022-07-17,,full service,144.6,91.0,,credit card,mall,MOBILE
C0560,2021-12-21,truck,Premium Wash,44.4,39.0,5.0,credit card,highway,in-person
C0444,2022-09-06,SUV,Interior Detailing,94.89,87.0,4.0,Membership,Suburban,WEB
C0201,2022-12-15,,deluxe wash,63.24,50.0,,credit card,mall,In-Person
C0253,09-08-2024,Hatchback,PREMIUM WASH,43.63,30.0,3.0,mobile pay,MALL,Web
C0670,2022-09-07,Sedan,Basic Wash,16.88,19.0,3.0,debit card,AIRPORT,In-Person
C0851,2022-09-08,Truck,full service,109.69,98.0,5.0,debit card,AIRPORT,In-Person
C0076,2022-06-15,SUV,Interior Detailing,85.8,62.0,5.0,CASH,AIRPORT,In-Person
C0934,2022-12-22,Van,PREMIUM WASH,46.93,33.0,4.0,debit card,MALL,In-Person
C0101,2023-01-21,sedan,deluxe wash,59.49,53.0,10.0,Membership,Airport,WEB
C0882,2022-04-29,Van,basic wash,22.38,16.0,4.0,membership,AIRPORT,Web
C0931,2022-05-13,HATCHBACK,Basic Wash,15.67,15.0,4.0,Mobile Pay,Airport,WEB
C0122,2022-12-31,luxury,Premium Wash,47.44,44.0,4.0,CASH,Suburban,In-Person
C0086,19-11-2022,Van,deluxe wash,56.79,47.0,4.0,MOBILE PAY,AIRPORT,Web
C0329,2022-01-20,HATCHBACK,FULL SERVICE,122.9,108.0,3.0,credit card,MALL,MOBILE
C0295,2024-02-28,Van,deluxe wash,68.42,48.0,5.0,membership,Suburban,Web
C0561,13-12-2023,suv,FULL SERVICE,113.55,97.0,4.0,mobile pay,Highway,In-Person
C0402,2022-04-16,Van,PREMIUM WASH,45.49,34.0,5.0,Credit Card,Suburban,WEB
C0729,2023-05-21,SUV,PREMIUM WASH,45.86,35.0,4.0,Credit Card,Downtown,in-person
C0281,01/31/2022,Van,PREMIUM WASH,49.45,37.0,4.0,Cash,Highway,MOBILE
C0529,2025-03-24,truck,basic wash,21.89,17.0,4.0,CASH,MALL,MOBILE
C0631,08-09-2025,  luxury  ,  Interior Detailing  ,109.17,65.0,5.0,Membership,AIRPORT,in-person
C0883,12/25/2022,truck,Premium Wash,49.77,34.0,4.0,Credit Card,MALL,in-person
C0874,26-01-2022,suv,Premium Wash,40.11,34.0,4.0,mobile pay,Highway,Web
C0063,2022-01-29,LUXURY,FULL SERVICE,139.12,119.0,3.0,debit card,Downtown,WEB
C0506,2021-09-17,luxury,FULL SERVICE,127.72,106.0,4.0,Debit Card,Airport,In-Person
C0160,12/20/2022,truck,FULL SERVICE,116.73,104.0,2.0,MOBILE PAY,highway,WEB
C0821,2021-07-02,HATCHBACK,FULL SERVICE,145.62,92.0,4.0,CASH,mall,In-Person
C0118,2022-08-04,hatchback,Premium Wash,440.9174029235211,35.0,4.0,Mobile Pay,highway,Web
C0389,2023-02-15,Sedan,PREMIUM WASH,36.96,41.0,4.0,Cash,Suburban,WEB
C0293,26-04-2022,Luxury,Basic Wash,17.77,17.0,5.0,CASH,AIRPORT,In-Person
C0146,2024-06-29,truck,PREMIUM WASH,42.13,43.0,4.0,Credit Card,MALL,Web
C0026,05-05-2022,HATCHBACK,Premium Wash,47.32,30.0,,MOBILE PAY,Downtown,WEB
C0474,2022-12-16,truck,Basic Wash,19.16,24.0,2.0,debit card,AIRPORT,Web
C0905,2022-02-18,luxury,FULL SERVICE,135.29,93.0,3.0,debit card,Airport,in-person
C0493,2024-10-30,SUV,basic wash,18.86,22.0,4.0,MOBILE PAY,highway,In-Person
C0472,2023-09-29,HATCHBACK,basic wash,18.97,24.0,4.0,mobile pay,MALL,WEB
C0804,2023-07-25,suv,Premium Wash,37.13,38.0,4.0,Credit Card,highway,In-Person
C0137,2024-12-10,Sedan,PREMIUM WASH,42.71,31.0,3.0,Membership,Highway,Web
C0410,2022-09-25,SUV,Interior Detailing,89.08,74.0,4.0,debit card,AIRPORT,MOBILE
C0094,2022-04-14,Sedan,FULL SERVICE,129.52,96.0,5.0,debit card,MALL,in-person
C0039,2023-02-27,suv,deluxe wash,57.99,55.0,6.0,CASH,mall,Web
C0933,2023-08-23,Van,Interior Detailing,116.52,63.0,4.0,credit card,Airport,Web
C0112,2021-10-08,suv,FULL SERVICE,133.53,107.0,3.0,Debit Card,highway,WEB
C0594,2022-04-08,SUV,Interior Detailing,114.37,63.0,5.0,Mobile Pay,AIRPORT,in-person
C0506,2021-10-29,Hatchback,full service,141.63,117.0,3.0,Membership,Airport,MOBILE
C0681,2022-02-17,SUV,Basic Wash,23.98,25.0,,Mobile Pay,Airport,MOBILE
C0114,2024-02-12,Hatchback,Basic Wash,17.76,21.0,1.0,Debit Card,Airport,MOBILE
C0736,2023-07-18,,full service,114.07,109.0,,credit card,Airport,Web
C0529,2025-07-04,Hatchback,Premium Wash,unknown,N/A,2.0,CASH,Downtown,in-person
C0396,2024-03-30,Hatchback,Premium Wash,46.07,42.0,2.0,membership,Suburban,in-person
C0945,2023-09-02,VAN,basic wash,20.66,20.0,4.0,Mobile Pay,Airport,MOBILE
C0945,2023-12-15,luxury,PREMIUM WASH,38.06,45.0,,Cash,MALL,MOBILE
C0202,2024-01-05,Van,Premium Wash,38.89,34.0,,mobile pay,MALL,in-person
C0640,2024-02-22,Sedan,full service,132.89,119.0,1.0,CASH,Highway,in-person
C0957,2024-02-20,suv,basic wash,22.46,20.0,5.0,mobile pay,highway,WEB
C0819,2024-10-18,Sedan,FULL SERVICE,107.25,94.0,3.0,Credit Card,highway,WEB
C0483,2022-09-09,  Hatchback  ,  Basic Wash  ,21.8,25.0,2.0,mobile pay,Airport,in-person
C0188,2024-10-12,truck,PREMIUM WASH,36.71,43.0,3.0,Debit Card,mall,Web
C0745,08-10-2023,Van,Basic Wash,17.63,19.0,3.0,Credit Card,MALL,In-Person
C0045,2022-08-27,Sedan,full service,148.4,102.0,2.0,debit card,mall,WEB
C0269,12/16/2022,luxury,Basic Wash,17.65,17.0,5.0,Membership,Suburban,in-person
C0770,2023-09-24,HATCHBACK,Interior Detailing,109.75,76.0,3.0,Cash,highway,MOBILE
C0465,2022-11-30,HATCHBACK,full service,109.26,119.0,5.0,debit card,MALL,WEB
C0456,2023-11-09,HATCHBACK,full service,135.11,101.0,4.0,Credit Card,Highway,In-Person
C0810,2024-11-16,Hatchback,Interior Detailing,86.78,85.0,1.0,Membership,highway,In-Person
C0863,2022-03-03,truck,Interior Detailing,100.08,86.0,5.0,CASH,mall,WEB
C0245,2025-03-07,LUXURY,Premium Wash,46.2,32.0,4.0,debit card,Suburban,in-person
C0194,2025-03-03,SUV,basic wash,19.14,21.0,4.0,Debit Card,Airport,In-Person
C0053,2021-10-17,HATCHBACK,Interior Detailing,114.34,64.0,4.0,CASH,AIRPORT,WEB
C0987,09/14/2022,luxury,Basic Wash,19.07,23.0,4.0,CASH,AIRPORT,in-person
C0252,07/04/2022,,FULL SERVICE,118.68,95.0,,mobile pay,AIRPORT,Web
C0604,2023-06-26,truck,full service,142.25,91.0,4.0,Debit Card,Downtown,in-person
C0074,2024-07-11,truck,deluxe wash,57.13,55.0,3.0,membership,Downtown,in-person
C0696,2022-04-21,luxury,FULL SERVICE,101.5,97.0,4.0,CASH,Airport,In-Person
C0860,2023-12-23,Truck,PREMIUM WASH,46.88,43.0,1.0,MOBILE PAY,MALL,MOBILE
C0976,02/24/2024,luxury,basic wash,63.509523412220744,15.0,4.0,debit card,MALL,WEB
C0023,2022-07-19,Sedan,deluxe wash,55.41,51.0,3.0,credit card,mall,in-person
C0924,2021-10-15,SUV,FULL SERVICE,103.95,93.0,2.0,Membership,mall,in-person
C0713,2024-06-17,Truck,PREMIUM WASH,47.74,43.0,5.0,Mobile Pay,Downtown,in-person
C0626,2022-08-01,truck,Interior Detailing,118.43,79.0,4.0,Membership,Airport,Web
C0648,2026-02-07,truck,Basic Wash,24.8,24.0,3.0,mobile pay,highway,WEB
C0611,2024-05-12,TRUCK,PREMIUM WASH,42.11,42.0,5.0,Cash,mall,Web
C0079,04/15/2022,Van,deluxe wash,55.63,48.0,4.0,MOBILE PAY,Downtown,in-person
C0671,2022-04-25,,deluxe wash,60.11,49.0,,debit card,Airport,Web
C0933,10/01/2023,SUV,Interior Detailing,83.46,81.0,4.0,debit card,mall,Web
C0445,2025-02-02,Sedan!,#basic wash,20.12,22.0,4.0,CASH,highway,in-person
C0184,2023-11-21,Van,FULL SERVICE,134.24,108.0,3.0,mobile pay,MALL,in-person
C0475,2022-03-04,  Truck  ,  basic wash  ,19.72,17.0,5.0,credit card,AIRPORT,In-Person
C0595,2023-04-11,SUV,Interior Detailing,93.88,68.0,1.0,Debit Card,Airport,in-person
C0602,2022-03-15,SUV,Basic Wash,20.05,15.0,4.0,membership,Downtown,WEB
C0914,11/10/2022,Sedan,full service,118.43,103.0,4.0,MOBILE PAY,Highway,In-Person
C0392,2025-02-08,suv,basic wash,19.7,17.0,3.0,MOBILE PAY,MALL,Web
C0862,2024-06-11,HATCHBACK,FULL SERVICE,119.3,105.0,3.0,Membership,Downtown,In-Person
C0556,2024-06-27,HATCHBACK,full service,131.52,102.0,5.0,debit card,Highway,Web
C0688,2023-04-15,Sedan,FULL SERVICE,114.87,96.0,3.0,debit card,Airport,In-Person
C0291,2023-07-19,truck,basic wash,22.58,16.0,4.0,Mobile Pay,Airport,In-Person
C0499,2022-04-21,Luxury,basic wash,17.57,17.0,2.0,Cash,Airport,in-person
C0894,2022-02-18,,PREMIUM WASH,47.48,30.0,,Credit Card,MALL,Web
C0520,2022-06-07,suv,deluxe wash,64.55,59.0,5.0,Mobile Pay,Airport,in-person
C0232,2022-04-05,sedan,FULL SERVICE,101.79,100.0,5.0,Debit Card,Airport,in-person
C0807,2022-12-12,LUXURY,PREMIUM WASH,47.79,33.0,4.0,membership,Airport,in-person
C0028,2024-06-14,Hatchback,basic wash,19.63,20.0,4.0,Mobile Pay,Highway,Web
C0864,08-09-2024,HATCHBACK,Premium Wash,49.68,33.0,4.0,membership,Highway,Web
C0512,2022-02-14,truck,basic wash,64.69601214700367,25.0,5.0,Membership,Suburban,Web
C0094,2022-07-14,Hatchback,FULL SERVICE,121.39,101.0,1.0,CASH,AIRPORT,Web
C0835,04/11/2023,SUV,FULL SERVICE,103.28,116.0,4.0,mobile pay,MALL,MOBILE
C0083,2023-05-07,,Premium Wash,43.19,42.0,,Cash,Highway,WEB
C0617,2024-01-05,Luxury,Premium Wash,41.92,39.0,4.0,Membership,highway,Web
C0992,2023-07-13,Luxury,Premium Wash,43.77,37.0,5.0,mobile pay,highway,In-Person
C0940,,,,,,,,,
C0323,28-03-2022,Truck,Premium Wash,48.92,33.0,5.0,credit card,MALL,MOBILE
C0965,2022-12-03,van,full service,147.57,101.0,4.0,Credit Card,MALL,Web
C0600,2025-09-15,Sedan,Premium Wash,43.77,31.0,4.0,credit card,MALL,WEB
C0832,2024-09-16,luxury,FULL SERVICE,128.19,106.0,4.0,Debit Card,Highway,In-Person
C0660,2024-11-29,luxury,PREMIUM WASH,49.14,41.0,5.0,MOBILE PAY,AIRPORT,WEB
C0038,2025-04-30,Sedan,Basic Wash,17.84,18.0,4.0,mobile pay,Airport,In-Person
C0743,2023-01-16,,full service,101.46,105.0,,debit card,highway,MOBILE
C0656,2024-12-31,SUV,PREMIUM WASH,40.8,36.0,5.0,membership,MALL,WEB
C0783,2023-12-09,truck,Basic Wash,17.71,19.0,3.0,Membership,Highway,MOBILE
C0195,2021-12-04,luxury,basic wash,15.72,24.0,4.0,Debit Card,highway,in-person
C0684,06/28/2021,Van,FULL SERVICE,135.61,91.0,4.0,Cash,mall,In-Person
C0938,2022-09-21,Hatchback,Interior Detailing,114.16,78.0,5.0,Cash,highway,in-person
C0753,2022-07-10,,deluxe wash,65.68,47.0,,mobile pay,MALL,In-Person
C0324,2021-10-25,Truck,FULL SERVICE,129.92,119.0,4.0,credit card,Downtown,In-Person
C0717,2022-03-13,truck,basic wash,23.1,15.0,4.0,Cash,Suburban,Web
C0998,2022-06-29,truck,full service,149.96,105.0,4.0,MOBILE PAY,highway,in-person
C0099,2024-06-21,truck,Premium Wash,48.42,40.0,4.0,Credit Card,Airport,MOBILE
C0086,12/22/2022,Luxury,Interior Detailing,107.5,61.0,4.0,Cash,MALL,WEB
C0169,2022-06-21,SUV,full service,127.29,112.0,4.0,mobile pay,MALL,MOBILE
C0663,2022-11-11,Truck,Basic Wash,20.9,23.0,5.0,credit card,highway,WEB
C0239,2022-11-28,luxury,basic wash,20.37,22.0,5.0,Debit Card,Suburban,In-Person
C0812,04/13/2025,Luxury,Basic Wash,17.02,24.0,4.0,Credit Card,Highway,Web
C0742,2022-09-01,suv,full service,121.95,104.0,4.0,Debit Card,MALL,In-Person
C0554,2022-06-17,HATCHBACK,basic wash,16.51,15.0,4.0,mobile pay,AIRPORT,In-Person
C0737,2023-08-09,Sedan,basic wash,151.395767370366,24.0,4.0,mobile pay,Suburban,Web
C0586,2024-06-02,,FULL SERVICE,134.36,108.0,,Credit Card,AIRPORT,MOBILE
C0732,2022-06-07,Van!,#full service,102.08,111.0,5.0,membership,mall,in-person
C0747,2024-05-16,luxury,Premium Wash,48.58,38.0,1.0,CASH,Suburban,MOBILE
C0724,2022-01-27,truck,Basic Wash,24.26,17.0,2.0,debit card,Downtown,in-person
C0535,13-08-2023,  luxury  ,  deluxe wash  ,unknown,N/A,3.0,Cash,Downtown,MOBILE
C0818,2024-07-16,truck,Basic Wash,23.51,25.0,4.0,credit card,AIRPORT,MOBILE
C0623,2022-05-11,Van,basic wash,unknown,N/A,5.0,MOBILE PAY,Suburban,Web
C0155,2024-12-29,Hatchback,Premium Wash,45.19,42.0,1.0,Credit Card,highway,Web
C0657,2022-06-22,Truck,PREMIUM WASH,275.2834761391846,43.0,3.0,Membership,Highway,In-Person
C0041,2022-10-22,SEDAN,PREMIUM WASH,42.95,39.0,3.0,Membership,MALL,in-person
C0001,2021-09-10,Sedan,full service,-128.94,114.0,5.0,CASH,Suburban,Web
C0187,2024-07-22,suv,Interior Detailing,103.08,67.0,3.0,Credit Card,MALL,WEB
C0140,2023-10-07,truck,Basic Wash,19.95,16.0,4.0,Membership,MALL,Web
C0779,2021-10-03,  nan  ,  Interior Detailing  ,88.95,70.0,,Membership,AIRPORT,In-Person
C0810,2025-01-30,  truck  ,  Basic Wash  ,23.65,25.0,4.0,CASH,AIRPORT,WEB
C0498,24-09-2022,  SUV  ,  Basic Wash  ,23.02,21.0,4.0,CASH,highway,In-Person
C0924,2024-12-04,Sedan,FULL SERVICE,133.23,110.0,1.0,mobile pay,Highway,in-person
C0786,2022-07-10,Van,Premium Wash,40.6,31.0,4.0,Mobile Pay,Suburban,in-person
C0097,2024-05-21,SUV,FULL SERVICE,107.12,109.0,3.0,Cash,MALL,In-Person
C0462,2023-06-20,suv,PREMIUM WASH,44.45,36.0,1.0,mobile pay,AIRPORT,in-person
C0589,2023-02-04,suv,FULL SERVICE,107.05,98.0,1.0,CASH,Airport,WEB
C0328,2022-05-12,HATCHBACK,full service,106.5,106.0,2.0,Mobile Pay,Downtown,WEB
C0724,20-03-2022,Luxury,Basic Wash,18.42,22.0,4.0,Credit Card,MALL,Web
C0250,20-05-2023,luxury,deluxe wash,59.17,59.0,4.0,credit card,MALL,Web
C0705,2025-06-14,truck,Premium Wash,42.85,31.0,3.0,Mobile Pay,Suburban,In-Person
C0835,2023-06-30,,Interior Detailing,117.72,84.0,,membership,highway,WEB
C0814,2024-05-17,Hatchback,PREMIUM WASH,40.48,36.0,2.0,MOBILE PAY,highway,WEB
C0277,2023-01-12,suv,Premium Wash,43.6,39.0,3.0,Membership,Airport,Web
C0630,2023-11-30,truck,full service,126.57,92.0,5.0,mobile pay,mall,Web
C0739,26-11-2022,,full service,108.21,108.0,,Debit Card,Airport,Web
C0915,2025-01-27,HATCHBACK,Interior Detailing,-105.16,89.0,4.0,credit card,Highway,Web
C0406,2022-01-27,,Premium Wash,48.43,40.0,,Mobile Pay,highway,In-Person
C1000,2024-06-26,Van,Interior Detailing,85.82,86.0,4.0,debit card,AIRPORT,In-Person
C0673,2022-06-07,Hatchback,FULL SERVICE,119.66,99.0,1.0,Mobile Pay,Suburban,in-person
C0119,2023-01-09,HATCHBACK,PREMIUM WASH,40.85,35.0,3.0,Mobile Pay,mall,In-Person
C0616,2024-10-27,Hatchback,Basic Wash,22.13,19.0,4.0,CASH,AIRPORT,MOBILE
C0425,2022-04-25,Luxury,full service,147.16,91.0,4.0,debit card,Downtown,WEB
C0799,2024-05-26,truck,Interior Detailing,115.46,80.0,4.0,Debit Card,Airport,in-person
C0989,2023-06-07,truck,FULL SERVICE,141.84,118.0,3.0,Debit Card,mall,in-person
C0148,2025-10-19,  SUV  ,  PREMIUM WASH  ,41.15,43.0,4.0,Membership,Downtown,Web
C0925,2021-08-17,suv,Interior Detailing,106.65,73.0,2.0,Mobile Pay,Airport,in-person
C0427,2023-02-06,HATCHBACK,Premium Wash,46.12,38.0,5.0,MOBILE PAY,mall,In-Person
C0090,2023-02-26,suv,PREMIUM WASH,39.52,40.0,5.0,CASH,Highway,Web
C0013,2022-06-03,HATCHBACK,Interior Detailing,517.0372996609017,86.0,4.0,debit card,MALL,MOBILE
C0395,2024-01-06,suv,Interior Detailing,104.71,83.0,4.0,credit card,Downtown,WEB
C0368,2021-11-12,Sedan,Premium Wash,35.82,42.0,2.0,membership,MALL,Web
C0336,2023-01-03,HATCHBACK,deluxe wash,70.64,45.0,4.0,debit card,AIRPORT,WEB
C0729,2023-08-24,Sedan,deluxe wash,70.26,51.0,4.0,Credit Card,AIRPORT,MOBILE
C0289,2023-06-23,luxury,Interior Detailing,115.15,83.0,4.0,membership,Downtown,WEB
C0331,15-05-2024,Luxury,Interior Detailing,86.82,72.0,4.0,Cash,Suburban,Web
C0851,2022-11-28,SUV,FULL SERVICE,112.12,117.0,4.0,mobile pay,Highway,In-Person
C0750,03-05-2022,Sedan,Interior Detailing,89.7,73.0,3.0,debit card,Airport,In-Person
C0246,2023-03-05,SUV,PREMIUM WASH,42.31,37.0,4.0,Mobile Pay,mall,in-person
C0807,2023-01-23,suv,basic wash,18.7,18.0,5.0,Cash,AIRPORT,WEB
C0490,2024-06-27,Sedan,FULL SERVICE,121.81,119.0,3.0,credit card,highway,in-person
C0417,2022-08-20,HATCHBACK,Interior Detailing,95.57,60.0,5.0,credit card,mall,MOBILE
C0234,2024-10-14,luxury,deluxe wash,59.58,58.0,4.0,debit card,Downtown,In-Person
C0045,2022-11-13,luxury,Interior Detailing,90.98,70.0,5.0,membership,MALL,WEB
C0753,2022-08-21,SUV,PREMIUM WASH,46.85,41.0,4.0,membership,highway,in-person
C0754,2022-12-19,Sedan,basic wash,159.0097661703926,22.0,3.0,Debit Card,Highway,In-Person
C0531,2024-02-01,nan!,#basic wash,17.82,20.0,,Debit Card,mall,In-Person
C0553,2023-06-05,Sedan,PREMIUM WASH,38.5,39.0,4.0,Membership,highway,WEB
C0007,2024-12-03,Sedan,FULL SERVICE,101.43,112.0,5.0,credit card,Suburban,in-person
C0978,2025-01-22,suv,deluxe wash,66.8,55.0,3.0,mobile pay,highway,MOBILE
C0527,2022-02-26,Truck,Interior Detailing,96.44,80.0,2.0,Mobile Pay,AIRPORT,In-Person
C0796,2024-06-28,Hatchback,basic wash,23.03,17.0,4.0,Credit Card,highway,In-Person
C0572,2025-02-21,SUV,Interior Detailing,102.92,71.0,4.0,mobile pay,Airport,In-Person
C0068,12/19/2024,Hatchback,FULL SERVICE,103.13,107.0,4.0,membership,MALL,MOBILE
C0422,2023-07-21,  Sedan  ,  PREMIUM WASH  ,46.52,45.0,4.0,credit card,Suburban,in-person
C0472,2024-05-23,Truck,basic wash,23.65,17.0,3.0,CASH,Suburban,in-person
C0980,2021-09-12,truck,Premium Wash,36.52,43.0,4.0,MOBILE PAY,Airport,WEB
C0060,2024-11-20,  Sedan  ,  basic wash  ,19.19,24.0,4.0,credit card,mall,MOBILE
C0195,2022-01-13,Hatchback,deluxe wash,69.87,49.0,3.0,Membership,AIRPORT,WEB
C0122,2023-03-21,SUV,Premium Wash,36.74,31.0,4.0,membership,AIRPORT,in-person
C0114,2024-06-06,Van,FULL SERVICE,111.53,120.0,4.0,Credit Card,Airport,Web
C0909,11/13/2023,truck,full service,110.62,119.0,5.0,debit card,highway,WEB
C0644,2023-02-16,Luxury,PREMIUM WASH,42.01,37.0,5.0,mobile pay,MALL,In-Person
C0218,2022-09-24,Truck,Basic Wash,17.03,21.0,4.0,mobile pay,MALL,In-Person
C0576,2021-07-09,Sedan,PREMIUM WASH,37.11,33.0,4.0,debit card,AIRPORT,WEB
C0949,28-03-2025,Van,PREMIUM WASH,36.19,40.0,2.0,MOBILE PAY,Downtown,in-person
C0293,2022-08-23,SUV,full service,139.28,94.0,3.0,Mobile Pay,mall,MOBILE
C0940,10-12-2023,Hatchback,deluxe wash,72.63,60.0,2.0,Cash,AIRPORT,WEB
C0999,2024-02-07,Luxury,Interior Detailing,94.13,90.0,4.0,MOBILE PAY,highway,in-person
C0106,2022-09-08,  luxury  ,  Interior Detailing  ,117.32,82.0,,CASH,AIRPORT,WEB
C0574,2025-05-19,Hatchback,Basic Wash,22.88,17.0,,credit card,Highway,In-Person
C0664,2023-01-16,,deluxe wash,56.58,50.0,,CASH,Downtown,Web
C0499,2022-05-24,Sedan,deluxe wash,61.57,46.0,5.0,MOBILE PAY,Downtown,in-person
C0897,2022-03-09,Truck,Interior Detailing,82.16,69.0,3.0,mobile pay,Highway,in-person
C0243,2022-08-06,Sedan,full service,148.58,101.0,5.0,Credit Card,mall,WEB
C0240,2021-10-07,truck,Premium Wash,45.73,30.0,2.0,Mobile Pay,mall,Web
C0019,2021-10-06,luxury!,#Premium Wash,37.88,41.0,,mobile pay,mall,MOBILE
C0908,2024-07-03,luxury,basic wash,20.29,24.0,5.0,MOBILE PAY,MALL,MOBILE
C0808,2023-10-02,Truck,PREMIUM WASH,45.55,32.0,5.0,MOBILE PAY,Downtown,In-Person
C0289,2023-09-21,  Hatchback  ,  full service  ,109.14,103.0,5.0,MOBILE PAY,Downtown,MOBILE
C0307,2022-04-23,suv,Premium Wash,36.47,43.0,4.0,credit card,Airport,Web
C0795,2023-09-15,Van,FULL SERVICE,124.81,104.0,3.0,Membership,Suburban,MOBILE
C0281,2022-06-01,suv,Basic Wash,18.78,19.0,4.0,credit card,Airport,Web
C0099,2023-12-10,nan!,#Interior Detailing,89.43,64.0,,Membership,AIRPORT,WEB
C0364,2022-07-24,Sedan,full service,133.18,117.0,4.0,Mobile Pay,AIRPORT,MOBILE
C0228,2024-02-18,  hatchback  ,  deluxe wash  ,73.33,48.0,4.0,membership,highway,WEB
C0027,2023-09-08,SUV,Interior Detailing,757.3976275882475,70.0,4.0,Credit Card,AIRPORT,in-person
C0673,2022-06-27,,Basic Wash,19.85,25.0,,debit card,Highway,WEB
